Name,Top Shelf,Unlock 3,Unlock 6,Unlock 8,Middle Shelf
Clanky Kart,,,,,Piranha Plant Cove 2
Clanky Kart,,,,,Piranha Plant Slide
Clanky Kart,,,,,Piranha Plant Slide T
Clanky Kart,,,,,RMX Choco Island 1T
Clanky Kart,,,,,RMX Vanilla Lake 2R
Clanky Kart,,,,,Shy Guy Bazaar R/T
Clanky Kart,,,,,Sunset Wilds
Clanky Kart,,,,,Sunset Wilds R
Classic B Dasher Mk. 2,,,,Choco Mountain,
Classic B Dasher Mk. 2,,,London Loop 2R,,
Classic B Dasher Mk. 2,,,Tokyo Blur,,
Classic B Dasher Mk. 2,,Berlin Byways 2,,,
Classic B Dasher Mk. 2,,London Loop T,,,
Classic B Dasher Mk. 2,Bangkok Rush T,,,,
Classic B Dasher Mk. 2,Berlin Byways 2T,,,,
Classic B Dasher Mk. 2,Berlin Byways 3,,,,
Classic B Dasher Mk. 2,Bowser's Castle 3R/T,,,,
Classic B Dasher Mk. 2,Bowser's Castle R,,,,
Classic B Dasher Mk. 2,Bowser's Castle R/T,,,,
Classic B Dasher Mk. 2,Choco Mountain R,,,,
Classic B Dasher Mk. 2,Choco Mountain R/T,,,,
Classic B Dasher Mk. 2,Dry Dry Ruins R/T,,,,
Classic B Dasher Mk. 2,DS Mario Circuit T,,,,
Classic B Dasher Mk. 2,Lakeside Park R/T,,,,
Classic B Dasher Mk. 2,London Loop,,,,
Classic B Dasher Mk. 2,London Loop 3,,,,
Classic B Dasher Mk. 2,London Loop 3R,,,,
Classic B Dasher Mk. 2,London Loop 3T,,,,
Classic B Dasher Mk. 2,London Loop R,,,,
Classic B Dasher Mk. 2,Luigi's Mansion,,,,
Classic B Dasher Mk. 2,Maple Treeway R/T,,,,
Classic B Dasher Mk. 2,Neo Bowser City T,,,,
Classic B Dasher Mk. 2,Piranha Plant Cove 2R/T,,,,
Classic B Dasher Mk. 2,Piranha Plant Slide R,,,,
Classic B Dasher Mk. 2,RMX Bowser's Castle 1R,,,,
Classic B Dasher Mk. 2,RMX Choco Island 1R/T,,,,
Classic B Dasher Mk. 2,RMX Choco Island 2,,,,
Classic B Dasher Mk. 2,RMX Choco Island 2R,,,,
Classic B Dasher Mk. 2,Rome Avanti 2R,,,,
Classic B Dasher Mk. 2,Rome Avanti R,,,,
Classic B Dasher Mk. 2,Rome Avanti R/T,,,,
Classic B Dasher Mk. 2,Tokyo Blur T,,,,
Classic B Dasher Mk. 2,Waluigi Stadium R/T,,,,
Classic B Dasher Mk. 2,Wii Rainbow Road T,,,,
Classic B Dasher Mk. 2,,,,,Athens Dash 3T
Classic B Dasher Mk. 2,,,,,Bangkok Rush
Classic B Dasher Mk. 2,,,,,Berlin Byways 2
Classic B Dasher Mk. 2,,,,,Berlin Byways 3T
Classic B Dasher Mk. 2,,,,,Bowser's Castle 3T
Classic B Dasher Mk. 2,,,,,Bowser's Castle T
Classic B Dasher Mk. 2,,,,,Cheep-Cheep Island R/T
Classic B Dasher Mk. 2,,,,,Choco Mountain
Classic B Dasher Mk. 2,,,,,Dry Dry Ruins T
Classic B Dasher Mk. 2,,,,,Lakeside Park T
Classic B Dasher Mk. 2,,,,,London Loop 2
Classic B Dasher Mk. 2,,,,,London Loop 2R
Classic B Dasher Mk. 2,,,,,London Loop 3R/T
Classic B Dasher Mk. 2,,,,,London Loop T
Classic B Dasher Mk. 2,,,,,Los Angeles Laps 2
Classic B Dasher Mk. 2,,,,,Luigi's Mansion T
Classic B Dasher Mk. 2,,,,,Maple Treeway T
Classic B Dasher Mk. 2,,,,,Mario Raceway R
Classic B Dasher Mk. 2,,,,,Piranha Plant Cove
Classic B Dasher Mk. 2,,,,,Piranha Plant Slide T
Classic B Dasher Mk. 2,,,,,RMX Donut Plains 1
Classic B Dasher Mk. 2,,,,,RMX Donut Plains 1T
Classic B Dasher Mk. 2,,,,,RMX Vanilla Lake 1R/T
Classic B Dasher Mk. 2,,,,,Shroom Ridge R
Classic B Dasher Mk. 2,,,,,Squeaky Clean Sprint
Classic B Dasher Mk. 2,,,,,Sydney Sprint 2R/T
Classic B Dasher Mk. 2,,,,,Tokyo Blur
Classic B Dasher Mk. 2,,,,,Twilight House
Classic B Dasher Mk. 2,,,,,Waluigi Stadium
Classic B Dasher Mk. 2,,,,,Yoshi Valley R/T
Cleanup Hitter,,,,Vanilla Lake 2,
Cleanup Hitter,,,Cheep-Cheep Island,,
Cleanup Hitter,,,Toad Circuit T,,
Cleanup Hitter,,Los Angeles Laps 3R,,,
Cleanup Hitter,,Rosalina's Ice World,,,
Cleanup Hitter,Amsterdam Drift 3R,,,,
Cleanup Hitter,Amsterdam Drift 3R/T,,,,
Cleanup Hitter,Bowser Castle 3R,,,,
Cleanup Hitter,Choco Mountain,,,,
Cleanup Hitter,Choco Mountain R/T,,,,
Cleanup Hitter,DK Pass R,,,,
Cleanup Hitter,DK Summit R,,,,
Cleanup Hitter,DK Summit T,,,,
Cleanup Hitter,Los Angeles Laps 2R,,,,
Cleanup Hitter,Los Angeles Laps 3T,,,,
Cleanup Hitter,Los Angeles Laps R/T,,,,
Cleanup Hitter,Madrid Drive 2,,,,
Cleanup Hitter,Maple Treeway R/T,,,,
Cleanup Hitter,New York Minute 4,,,,
Cleanup Hitter,New York Minute 4T,,,,
Cleanup Hitter,Rosalina's Ice World R,,,,
Cleanup Hitter,Sky-High Sundae R,,,,
Cleanup Hitter,SNES Rainbow Road R/T,,,,
Cleanup Hitter,Sydney Sprint 2R/T,,,,
Cleanup Hitter,Tokyo Blur 2,,,,
Cleanup Hitter,Vancouver Velocity 2R,,,,
Cleanup Hitter,Vancouver Velocity 3,,,,
Cleanup Hitter,Vanilla Lake 2T,,,,
Cleanup Hitter,Yoshi Circuit,,,,
Cleanup Hitter,Yoshi Circuit R,,,,
Cleanup Hitter,,,,,Amsterdam Drift 3T
Cleanup Hitter,,,,,Bowser's Castle 4
Cleanup Hitter,,,,,Cheep-Cheep Island
Cleanup Hitter,,,,,Choco Mountain T
Cleanup Hitter,,,,,DK Pass R/T
Cleanup Hitter,,,,,DK Summit
Cleanup Hitter,,,,,DS Mario Circuit T
Cleanup Hitter,,,,,Frappe Snowland R/T
Cleanup Hitter,,,,,London Loop 3
Cleanup Hitter,,,,,London Loop 3R
Cleanup Hitter,,,,,Los Angeles Laps
Cleanup Hitter,,,,,Los Angeles Laps 2
Cleanup Hitter,,,,,Los Angeles Laps 3R
Cleanup Hitter,,,,,Madrid Drive
Cleanup Hitter,,,,,New York Minute 4R
Cleanup Hitter,,,,,New York Minute B
Cleanup Hitter,,,,,Peach Circuit T
Cleanup Hitter,,,,,Piranha Plant Pipeline
Cleanup Hitter,,,,,RMX Ghost Valley 1
Cleanup Hitter,,,,,RMX Ghost Valley 1R
Cleanup Hitter,,,,,RMX Ghost Valley 1R/T
Cleanup Hitter,,,,,RMX Vanilla Lake 1R
Cleanup Hitter,,,,,RMX Vanilla Lake 1T
Cleanup Hitter,,,,,Rosalina's Ice World
Cleanup Hitter,,,,,Sydney Sprint 2
Cleanup Hitter,,,,,Toad Circuit T
Cleanup Hitter,,,,,Tokyo Blur 3
Cleanup Hitter,,,,,Tokyo Blur 3R/T
Cleanup Hitter,,,,,Vancouver Velocity 2R/T
Cleanup Hitter,,,,,Vancouver Velocity 3R
Cleanup Hitter,,,,,Vanilla Lake 2
Cloud 9,,,Mario Circuit 2,,
Cloud 9,,SNES Rainbow Road R/T,,,
Cloud 9,3DS Mario Circuit R/T,,,,
Cloud 9,Cheep Cheep Lagoon R/T,,,,
Cloud 9,Kalimari Desert R/T,,,,
Cloud 9,Mario Circuit 2R/T,,,,
Cloud 9,Moonview Highway R/T,,,,
Cloud 9,SNES Rainbow Road,,,,
Cloud 9,Squeaky Clean Sprint R,,,,
Cloud 9,Tokyo Blur T,,,,
Cloud 9,,,,,Cheep Cheep Lagoon
Cloud 9,,,,,Kalimari Desert R
Cloud 9,,,,,Luigi Circuit
Cloud 9,,,,,Mario Circuit 2
Cloud 9,,,,,Neo Bowser City R
Cloud 9,,,,,Paris Promenade R/T
Cloud 9,,,,,Riverside Park R
Cloud 9,,,,,Shy Guy Bazaar T
Cloud 9,,,,,SNES Rainbow Road R/T
Cloud 9,,,,,Sydney Sprint 3R/T
Cloud 9,,,,,Tokyo Blur 4T
Cloud 9,,,,,Tokyo Blur R/T
Cloud 9,,,,,Vanilla Lake 1R
Cloud 9,,,,,Vanilla Lake 1T
Cloud Glider,,,,Mario Circuit 2T,
Cloud Glider,,,Shy Guy Bazaar,,
Cloud Glider,,,Vanilla Lake 1R/T,,
Cloud Glider,,Rock Rock Mountain,,,
Cloud Glider,,Toad Circuit T,,,
Cloud Glider,3DS Mario Circuit,,,,
Cloud Glider,3DS Mario Circuit T,,,,
Cloud Glider,Cheep Cheep Lagoon,,,,
Cloud Glider,Choco Island 2R,,,,
Cloud Glider,Daisy Hills R,,,,
Cloud Glider,Kalimari Desert T,,,,
Cloud Glider,Koopa Troopa Beach 2R,,,,
Cloud Glider,Los Angeles Laps R,,,,
Cloud Glider,Neo Bowser City R,,,,
Cloud Glider,Paris Promenade 3R,,,,
Cloud Glider,RMX Rainbow Road 1R/T,,,,
Cloud Glider,Vancouver Velocity T,,,,
Cloud Glider,Yoshi Circuit,,,,
Cloud Glider,,,,,Coconut Mall R
Cloud Glider,,,,,DK Summit
Cloud Glider,,,,,DK Summit T
Cloud Glider,,,,,Donut Plains 3R
Cloud Glider,,,,,Donut Plains 3R/T
Cloud Glider,,,,,London Loop R
Cloud Glider,,,,,Los Angeles Laps
Cloud Glider,,,,,Mario Circuit 2T
Cloud Glider,,,,,Paris Promenade 3
Cloud Glider,,,,,Paris Promenade R
Cloud Glider,,,,,Rock Rock Mountain
Cloud Glider,,,,,Rosalina's Ice World
Cloud Glider,,,,,Shy Guy Bazaar
Cloud Glider,,,,,Shy Guy Bazaar R
Cloud Glider,,,,,Sydney Sprint
Cloud Glider,,,,,Sydney Sprint 3
Cloud Glider,,,,,Sydney Sprint 3R
Cloud Glider,,,,,Sydney Sprint 3R/T
Cloud Glider,,,,,Sydney Sprint T
Cloud Glider,,,,,Toad Circuit T
Cloud Glider,,,,,Vancouver Velocity R/T
Cloud Glider,,,,,Vanilla Lake 1R/T
Coconut 1,,,,Coconut Mall T,
Coconut 1,,,Cheep-Cheep Island,,
Coconut 1,,,Coconut Mall R,,
Coconut 1,,Choco Mountain R,,,
Coconut 1,,Shy Guy Bazaar,,,
Coconut 1,Amsterdam Drift 2R,,,,
Coconut 1,Amsterdam Drift R,,,,
Coconut 1,Athens Dash 3T,,,,
Coconut 1,Baby Park,,,,
Coconut 1,Bangkok Rush,,,,
Coconut 1,Bangkok Rush 2,,,,
Coconut 1,Bowser's Castle 3R,,,,
Coconut 1,Coconut Mall,,,,
Coconut 1,Coconut Mall R/T,,,,
Coconut 1,Cookie Land,,,,
Coconut 1,Daisy Cruiser R/T,,,,
Coconut 1,Daisy Hills T,,,,
Coconut 1,Dino Dino Jungle T,,,,
Coconut 1,Donut Plains 1R/T,,,,
Coconut 1,Donut Plains 3,,,,
Coconut 1,DS Mario Circuit R,,,,
Coconut 1,Kalimari Desert,,,,
Coconut 1,Kalimari Desert 2,,,,
Coconut 1,Kalimari Desert R,,,,
Coconut 1,Koopa Cape R/T,,,,
Coconut 1,Koopa Cape T,,,,
Coconut 1,Koopa Troopa Beach R,,,,
Coconut 1,Lakeside Park R,,,,
Coconut 1,Los Angeles Laps 2R/T,,,,
Coconut 1,Los Angeles Laps 2T,,,,
Coconut 1,Los Angeles Laps R/T,,,,
Coconut 1,Luigi Raceway R,,,,
Coconut 1,Madrid Drive 2,,,,
Coconut 1,Madrid Drive R/T,,,,
Coconut 1,Merry Mountain R/T,,,,
Coconut 1,Paris Promenade T,,,,
Coconut 1,RMX Donut Plains 1T,,,,
Coconut 1,RMX Ghost Valley 1R/T,,,,
Coconut 1,Rome Avanti,,,,
Coconut 1,Singapore Speedway 2R,,,,
Coconut 1,Singapore Speedway 3T,,,,
Coconut 1,Yoshi Valley R,,,,
Coconut 1,,,,,Amsterdam Drift T
Coconut 1,,,,,Athens Dash 3R/T
Coconut 1,,,,,Bowser's Castle 3T
Coconut 1,,,,,Cheep-Cheep Island
Coconut 1,,,,,Cheep-Cheep Island R/T
Coconut 1,,,,,Choco Mountain R
Coconut 1,,,,,Coconut Mall R
Coconut 1,,,,,Coconut Mall T
Coconut 1,,,,,Daisy Hills R/T
Coconut 1,,,,,Dino Dino Jungle R
Coconut 1,,,,,Donut Plains 3T
Coconut 1,,,,,Kalimari Desert 2R
Coconut 1,,,,,Koopa Cape
Coconut 1,,,,,Lakeside Park
Coconut 1,,,,,Luigi Circuit T
Coconut 1,,,,,Madrid Drive 2R/T
Coconut 1,,,,,Madrid Drive 3T
Coconut 1,,,,,Merry Mountain
Coconut 1,,,,,Paris Promenade 3R/T
Coconut 1,,,,,Piranha Plant Slide
Coconut 1,,,,,Piranha Plant Slide T
Coconut 1,,,,,RMX Donut Plains 1R/T
Coconut 1,,,,,Rome Avanti 2R
Coconut 1,,,,,Shy Guy Bazaar
Coconut 1,,,,,Shy Guy Bazaar R
Coconut 1,,,,,Singapore Speedway 2T
Coconut 1,,,,,Snow Land
Coconut 1,,,,,Snow Land T
Coconut 1,,,,,Waluigi Stadium R/T
Coconut 1,,,,,Yoshi Valley
Coconut 1,,,,,Yoshi's Island R
Combo Cruiser,,,,Kalimari Desert 2R/T,
Combo Cruiser,,,Cheep-Cheep Island T,,
Combo Cruiser,,,Wario Shipyard,,
Combo Cruiser,,Cheep-Cheep Island,,,
Combo Cruiser,,Wario Shipyard T,,,
Combo Cruiser,Athens Dash 3R/T,,,,
Combo Cruiser,Baby Park R/T,,,,
Combo Cruiser,Cheep-Cheep Island R,,,,
Combo Cruiser,Coconut Mall R,,,,
Combo Cruiser,Cookie Land,,,,
Combo Cruiser,Donut Plains 1T,,,,
Combo Cruiser,Donut Plains 2R,,,,
Combo Cruiser,Koopa Troopa Beach,,,,
Combo Cruiser,Koopa Troopa Beach 2R,,,,
Combo Cruiser,London Loop T,,,,
Combo Cruiser,Los Angeles Laps 2R/T,,,,
Combo Cruiser,Los Angeles Laps 2T,,,,
Combo Cruiser,Los Angeles Laps 3R,,,,
Combo Cruiser,Los Angeles Laps T,,,,
Combo Cruiser,Madrid Drive 2,,,,
Combo Cruiser,Mario Circuit 2R,,,,
Combo Cruiser,Mario Circuit 2T,,,,
Combo Cruiser,Mushroom Gorge T,,,,
Combo Cruiser,Rome Avanti R/T,,,,
Combo Cruiser,Shy Guy Bazaar R/T,,,,
Combo Cruiser,Sky Garden R,,,,
Combo Cruiser,SNES Rainbow Road T,,,,
Combo Cruiser,Toad Circuit T,,,,
Combo Cruiser,Tokyo Blur 2,,,,
Combo Cruiser,Tokyo Blur 2R/T,,,,
Combo Cruiser,Waluigi Pinball R,,,,
Combo Cruiser,Wario Shipyard R,,,,
Combo Cruiser,,,,,Amsterdam Drift R/T
Combo Cruiser,,,,,Amsterdam Drift T
Combo Cruiser,,,,,Athens Dash R
Combo Cruiser,,,,,Bowser's Castle R/T
Combo Cruiser,,,,,Cheep-Cheep Island
Combo Cruiser,,,,,Cheep-Cheep Island T
Combo Cruiser,,,,,Coconut Mall
Combo Cruiser,,,,,Kalimari Desert 2R/T
Combo Cruiser,,,,,Los Angeles Laps 2
Combo Cruiser,,,,,Los Angeles Laps 3
Combo Cruiser,,,,,Los Angeles Laps R/T
Combo Cruiser,,,,,Mushroom Bridge R/T
Combo Cruiser,,,,,RMX Donut Plains 1R
Combo Cruiser,,,,,Rome Avanti R
Combo Cruiser,,,,,Sky Garden T
Combo Cruiser,,,,,SNES Rainbow Road R
Combo Cruiser,,,,,Tokyo Blur 2R
Combo Cruiser,,,,,Tokyo Blur 2T
Combo Cruiser,,,,,Tokyo Blur 3
Combo Cruiser,,,,,Wario Shipyard
Combo Cruiser,,,,,Wario Shipyard T
Combo Cruiser,,,,,Yoshi Circuit T
Combo Cruiser,,,,,Yoshi's Island T
Comet Tail,,,,Rosalina's Ice World R/T,
Comet Tail,,,3DS Rainbow Road R,,
Comet Tail,,,RMX Mario Circuit 1,,
Comet Tail,,Frappe Snowland R,,,
Comet Tail,,SNES Rainbow Road T,,,
Comet Tail,3DS Rainbow Road,,,,
Comet Tail,3DS Rainbow Road R/T,,,,
Comet Tail,3DS Rainbow Road T,,,,
Comet Tail,Cheep Cheep Lagoon T,,,,
Comet Tail,Frappe Snowland,,,,
Comet Tail,Frappe Snowland T,,,,
Comet Tail,Luigi's Mansion R,,,,
Comet Tail,RMX Rainbow Road 1R,,,,
Comet Tail,RMX Rainbow Road 2R,,,,
Comet Tail,Rosalina's Ice World T,,,,
Comet Tail,SNES Rainbow Road R/T,,,,
Comet Tail,Vancouver Velocity,,,,
Comet Tail,Vancouver Velocity 3R/T,,,,
Comet Tail,Vancouver Velocity R,,,,
Comet Tail,Vancouver Velocity R/T,,,,
Comet Tail,Vancouver Velocity T,,,,
Comet Tail,Vanilla Lake 1R/T,,,,
Comet Tail,,,,,3DS Rainbow Road R
Comet Tail,,,,,Frappe Snowland R
Comet Tail,,,,,London Loop 2T
Comet Tail,,,,,Madrid Drive 2R
Comet Tail,,,,,New York Minute 3
Comet Tail,,,,,Paris Promenade
Comet Tail,,,,,RMX Mario Circuit 1
Comet Tail,,,,,RMX Rainbow Road 2T
Comet Tail,,,,,Rosalina's Ice World
Comet Tail,,,,,Rosalina's Ice World R
Comet Tail,,,,,Rosalina's Ice World R/T
Comet Tail,,,,,Sky-High Sundae
Comet Tail,,,,,Sky-High Sundae T
Comet Tail,,,,,SNES Rainbow Road R
Comet Tail,,,,,SNES Rainbow Road T
Comet Tail,,,,,Twilight House
Comet Tail,,,,,Vancouver Velocity 3
Comet Tail,,,,,Vancouver Velocity 3T
Comet Tail,,,,,Vanilla Lake 2
Comet Tail,,,,,Vanilla Lake 2R
Coral Jet Cruiser,,,,Baby Park T,
Coral Jet Cruiser,,,Coconut Mall T,,
Coral Jet Cruiser,,,Yoshi Valley T,,
Coral Jet Cruiser,,Cheep Cheep Lagoon R,,,
Coral Jet Cruiser,,Wario Shipyard R,,,
Coral Jet Cruiser,3DS Mario Circuit R,,,,
Coral Jet Cruiser,Amsterdam Drift 2T,,,,
Coral Jet Cruiser,Amsterdam Drift 3,,,,
Coral Jet Cruiser,Amsterdam Drift 3T,,,,
Coral Jet Cruiser,Athens Dash 2,,,,
Coral Jet Cruiser,Baby Park,,,,
Coral Jet Cruiser,Baby Park R,,,,
Coral Jet Cruiser,Bangkok Rush 2T,,,,
Coral Jet Cruiser,Bowser's Castle 2R,,,,
Coral Jet Cruiser,Cheep-Cheep Island R/T,,,,
Coral Jet Cruiser,Cheep-Cheep Island T,,,,
Coral Jet Cruiser,Daisy Cruiser R,,,,
Coral Jet Cruiser,Daisy Cruiser R/T,,,,
Coral Jet Cruiser,Daisy Cruiser T,,,,
Coral Jet Cruiser,Donut Plains 3,,,,
Coral Jet Cruiser,Donut Plains 3R,,,,
Coral Jet Cruiser,DS Mario Circuit R/T,,,,
Coral Jet Cruiser,Koopa Troopa Beach R,,,,
Coral Jet Cruiser,Lakeside Park R/T,,,,
Coral Jet Cruiser,Los Angeles Laps 2T,,,,
Coral Jet Cruiser,Los Angeles Laps R,,,,
Coral Jet Cruiser,Mario Raceway R,,,,
Coral Jet Cruiser,Mushroom Bridge R,,,,
Coral Jet Cruiser,Piranha Plant Cove 2R,,,,
Coral Jet Cruiser,Piranha Plant Cove 3T,,,,
Coral Jet Cruiser,Piranha Plant Pipeline R,,,,
Coral Jet Cruiser,Piranha Plant Slide R,,,,
Coral Jet Cruiser,Piranha Plant Slide T,,,,
Coral Jet Cruiser,RMX Ghost Valley 1,,,,
Coral Jet Cruiser,Shroom Ridge R,,,,
Coral Jet Cruiser,Shroom Ridge R/T,,,,
Coral Jet Cruiser,Singapore Speedway 2R/T,,,,
Coral Jet Cruiser,Singapore Speedway 3R,,,,
Coral Jet Cruiser,Sky-High Sundae T,,,,
Coral Jet Cruiser,Snow Land R,,,,
Coral Jet Cruiser,Vancouver Velocity 2T,,,,
Coral Jet Cruiser,Vancouver Velocity 3,,,,
Coral Jet Cruiser,Vanilla Lake 1R,,,,
Coral Jet Cruiser,Wario Shipyard R/T,,,,
Coral Jet Cruiser,Yoshi's Island R/T,,,,
Coral Jet Cruiser,,,,,3DS Mario Circuit
Coral Jet Cruiser,,,,,Amsterdam Drift
Coral Jet Cruiser,,,,,Amsterdam Drift 2R
Coral Jet Cruiser,,,,,Amsterdam Drift 2R/T
Coral Jet Cruiser,,,,,Amsterdam Drift 3R/T
Coral Jet Cruiser,,,,,Athens Dash T
Coral Jet Cruiser,,,,,Baby Park T
Coral Jet Cruiser,,,,,Bangkok Rush 3R
Coral Jet Cruiser,,,,,Bangkok Rush 3T
Coral Jet Cruiser,,,,,Bowser's Castle 3R/T
Coral Jet Cruiser,,,,,Bowser's Castle 4
Coral Jet Cruiser,,,,,Bowser's Castle 4R
Coral Jet Cruiser,,,,,Cheep Cheep Lagoon R
Coral Jet Cruiser,,,,,Cheep Cheep Lagoon R/T
Coral Jet Cruiser,,,,,Cheep-Cheep Island
Coral Jet Cruiser,,,,,Coconut Mall R/T
Coral Jet Cruiser,,,,,Coconut Mall T
Coral Jet Cruiser,,,,,Daisy Cruiser
Coral Jet Cruiser,,,,,DK Summit R
Coral Jet Cruiser,,,,,Donut Plains 3T
Coral Jet Cruiser,,,,,Koopa Cape R/T
Coral Jet Cruiser,,,,,Koopa Troopa Beach
Coral Jet Cruiser,,,,,Lakeside Park T
Coral Jet Cruiser,,,,,Luigi Circuit
Coral Jet Cruiser,,,,,Mario Raceway T
Coral Jet Cruiser,,,,,Moonview Highway R/T
Coral Jet Cruiser,,,,,Moonview Highway T
Coral Jet Cruiser,,,,,Peach Circuit
Coral Jet Cruiser,,,,,Piranha Plant Cove 3R
Coral Jet Cruiser,,,,,Piranha Plant Pipeline
Coral Jet Cruiser,,,,,RMX Bowser's Castle 1R/T
Coral Jet Cruiser,,,,,Singapore Speedway 3R/T
Coral Jet Cruiser,,,,,Sky-High Sundae R
Coral Jet Cruiser,,,,,Snow Land
Coral Jet Cruiser,,,,,Vancouver Velocity 2R
Coral Jet Cruiser,,,,,Vanilla Lake 1
Coral Jet Cruiser,,,,,Wario Shipyard R
Coral Jet Cruiser,,,,,Wii Rainbow Road R/T
Coral Jet Cruiser,,,,,Wii Rainbow Road T
Coral Jet Cruiser,,,,,Yoshi Valley T
Crawly Kart,,,,RMX Ghost Valley 1R/T,
Crawly Kart,,,Shy Guy Bazaar R,,
Crawly Kart,,,Waluigi Pinball R,,
Crawly Kart,,Ghost Valley 1R/T,,,
Crawly Kart,,Shy Guy Bazaar,,,
Crawly Kart,3DS Rainbow Road R/T,,,,
Crawly Kart,Berlin Byways 2,,,,
Crawly Kart,Choco Island 1,,,,
Crawly Kart,Choco Mountain R,,,,
Crawly Kart,Ghost Valley 1,,,,
Crawly Kart,London Loop 3T,,,,
Crawly Kart,Luigi's Mansion T,,,,
Crawly Kart,Maple Treeway,,,,
Crawly Kart,Ninja Hideaway,,,,
Crawly Kart,Ninja Hideaway R,,,,
Crawly Kart,Paris Promenade 3T,,,,
Crawly Kart,RMX Choco Island 2,,,,
Crawly Kart,RMX Rainbow Road 2T,,,,
Crawly Kart,Rosalina's Ice World R,,,,
Crawly Kart,Royal Raceway,,,,
Crawly Kart,Shy Guy Bazaar R/T,,,,
Crawly Kart,Sunset Wilds,,,,
Crawly Kart,Tokyo Blur 4R/T,,,,
Crawly Kart,Twilight House,,,,
Crawly Kart,Waluigi Pinball,,,,
Crawly Kart,,,,,Berlin Byways 2R
Crawly Kart,,,,,Choco Island 1R
Crawly Kart,,,,,Ghost Valley 1R/T
Crawly Kart,,,,,Lakeside Park R
Crawly Kart,,,,,London Loop 3
Crawly Kart,,,,,London Loop 3R
Crawly Kart,,,,,Maple Treeway R
Crawly Kart,,,,,Paris Promenade 3R
Crawly Kart,,,,,RMX Ghost Valley 1R/T
Crawly Kart,,,,,Rosalina's Ice World T
Crawly Kart,,,,,Royal Raceway T
Crawly Kart,,,,,Shy Guy Bazaar
Crawly Kart,,,,,Shy Guy Bazaar R
Crawly Kart,,,,,Sunset Wilds R
Crawly Kart,,,,,Tokyo Blur 4T
Crawly Kart,,,,,Vancouver Velocity 2
Crawly Kart,,,,,Waluigi Pinball R
Crawly Kart,,,,,Waluigi Pinball R/T
Cream B Dasher Mk. 2,,,,Vanilla Lake 2R,
Cream B Dasher Mk. 2,,,New York Minute 4R/T,,
Cream B Dasher Mk. 2,,,Vancouver Velocity R/T,,
Cream B Dasher Mk. 2,,Berlin Byways 2T,,,
Cream B Dasher Mk. 2,,Vancouver Velocity R,,,
Cream B Dasher Mk. 2,Athens Dash,,,,
Cream B Dasher Mk. 2,Berlin Byways 2R,,,,
Cream B Dasher Mk. 2,Bowser's Castle 4R,,,,
Cream B Dasher Mk. 2,Daisy Circuit,,,,
Cream B Dasher Mk. 2,DK Pass R/T,,,,
Cream B Dasher Mk. 2,DK Pass T,,,,
Cream B Dasher Mk. 2,DS Mario Circuit,,,,
Cream B Dasher Mk. 2,Frappe Snowland R,,,,
Cream B Dasher Mk. 2,Frappe Snowland R/T,,,,
Cream B Dasher Mk. 2,Koopa Cape R,,,,
Cream B Dasher Mk. 2,Luigi Circuit R/T,,,,
Cream B Dasher Mk. 2,Madrid Drive T,,,,
Cream B Dasher Mk. 2,Merry Mountain T,,,,
Cream B Dasher Mk. 2,New York Minute 4T,,,,
Cream B Dasher Mk. 2,Peach Circuit R,,,,
Cream B Dasher Mk. 2,Piranha Plant Pipeline R,,,,
Cream B Dasher Mk. 2,Piranha Plant Pipeline T,,,,
Cream B Dasher Mk. 2,RMX Vanilla Lake 1R,,,,
Cream B Dasher Mk. 2,Rosalina's Ice World,,,,
Cream B Dasher Mk. 2,Rosalina's Ice World R,,,,
Cream B Dasher Mk. 2,Rosalina's Ice World R/T,,,,
Cream B Dasher Mk. 2,Shroom Ridge,,,,
Cream B Dasher Mk. 2,Singapore Speedway 3R/T,,,,
Cream B Dasher Mk. 2,Sky-High Sundae R,,,,
Cream B Dasher Mk. 2,Sydney Sprint 2R/T,,,,
Cream B Dasher Mk. 2,Tokyo Blur 4,,,,
Cream B Dasher Mk. 2,Vancouver Velocity,,,,
Cream B Dasher Mk. 2,Vancouver Velocity 2R/T,,,,
Cream B Dasher Mk. 2,Vancouver Velocity 3R,,,,
Cream B Dasher Mk. 2,Vancouver Velocity 3R/T,,,,
Cream B Dasher Mk. 2,Vancouver Velocity 3T,,,,
Cream B Dasher Mk. 2,Vancouver Velocity T,,,,
Cream B Dasher Mk. 2,Vanilla Lake 1R,,,,
Cream B Dasher Mk. 2,Vanilla Lake 1R/T,,,,
Cream B Dasher Mk. 2,Vanilla Lake 1T,,,,
Cream B Dasher Mk. 2,Vanilla Lake 2T,,,,
Cream B Dasher Mk. 2,Wii Rainbow Road R/T,,,,
Cream B Dasher Mk. 2,Yoshi Valley R/T,,,,
Cream B Dasher Mk. 2,Yoshi's Island R,,,,
Cream B Dasher Mk. 2,,,,,Athens Dash 2
Cream B Dasher Mk. 2,,,,,Berlin Byways 2T
Cream B Dasher Mk. 2,,,,,Bowser Castle 3R
Cream B Dasher Mk. 2,,,,,Daisy Circuit T
Cream B Dasher Mk. 2,,,,,DK Pass
Cream B Dasher Mk. 2,,,,,DS Mario Circuit R
Cream B Dasher Mk. 2,,,,,DS Mario Circuit T
Cream B Dasher Mk. 2,,,,,Frappe Snowland T
Cream B Dasher Mk. 2,,,,,Koopa Cape T
Cream B Dasher Mk. 2,,,,,Lakeside Park R/T
